Support .NET namespace,Support .NET type name,AndroidX .NET namespace,AndroidX .NET type name,Support .NET assembly,AndroidX .NET assembly,Support Java package,Support Java class,AndroidX Java package,AndroidX Java class,Messages
Android.Support.V17.Leanback.Widget,GuidedActionAdapter.IFocusListener,AndroidX.Leanback.Widget,GuidedActionAdapter.IFocusListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedActionAdapter.FocusListener,androidx.leanback.widget,GuidedActionAdapter.FocusListener,
Android.Support.V17.Leanback.Widget,GuidedActionAdapter.IFocusListenerInvoker,AndroidX.Leanback.Widget,GuidedActionAdapter.IFocusListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedActionAdapter.FocusListener,androidx.leanback.widget,GuidedActionAdapter.FocusListener,
Android.Support.V17.Leanback.Widget,GuidedActionAdapter.FocusEventArgs,AndroidX.Leanback.Widget,GuidedActionAdapter.FocusEventArgs,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
Android.Support.V17.Leanback.Widget,GuidedActionAdapter.IFocusListenerImplementor,AndroidX.Leanback.Widget,GuidedActionAdapter.IFocusListenerImplementor,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,mono.android.support.v17.leanback.widget,GuidedActionAdapter_FocusListenerImplementor,mono.androidx.leanback.widget,GuidedActionAdapter_FocusListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V17.Leanback.Widget,Action,AndroidX.Leanback.Widget,Action,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Action,androidx.leanback.widget,Action,
Android.Support.V17.Leanback.Widget,HorizontalGridView,AndroidX.Leanback.Widget,HorizontalGridView,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,HorizontalGridView,androidx.leanback.widget,HorizontalGridView,
Android.Support.V17.Leanback.Widget,Parallax,AndroidX.Leanback.Widget,Parallax,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Parallax,androidx.leanback.widget,Parallax,
Android.Support.V17.Leanback.Widget,Parallax.FloatProperty,AndroidX.Leanback.Widget,Parallax.FloatProperty,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Parallax.FloatProperty,androidx.leanback.widget,Parallax.FloatProperty,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.Parallax.FloatPropertyMarkerValue.
Android.Support.V17.Leanback.Widget,Parallax.IntProperty,AndroidX.Leanback.Widget,Parallax.IntProperty,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Parallax.IntProperty,androidx.leanback.widget,Parallax.IntProperty,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.Parallax.IntPropertyMarkerValue.
Android.Support.V17.Leanback.Widget,Parallax.PropertyMarkerValue,AndroidX.Leanback.Widget,Parallax.PropertyMarkerValue,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Parallax.PropertyMarkerValue,androidx.leanback.widget,Parallax.PropertyMarkerValue,
Android.Support.V17.Leanback.Widget,ParallaxInvoker,AndroidX.Leanback.Widget,ParallaxInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Parallax,androidx.leanback.widget,Parallax,
Android.Support.V17.Leanback.Widget,AbstractMediaListHeaderPresenter,AndroidX.Leanback.Widget,AbstractMediaListHeaderPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,AbstractMediaListHeaderPresenter,androidx.leanback.widget,AbstractMediaListHeaderPresenter,
Android.Support.V17.Leanback.Widget,AbstractMediaListHeaderPresenter.ViewHolder,AndroidX.Leanback.Widget,AbstractMediaListHeaderPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,AbstractMediaListHeaderPresenter.ViewHolder,androidx.leanback.widget,AbstractMediaListHeaderPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,AbstractMediaListHeaderPresenterInvoker,AndroidX.Leanback.Widget,AbstractMediaListHeaderPresenterInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,AbstractMediaListHeaderPresenter,androidx.leanback.widget,AbstractMediaListHeaderPresenter,
Android.Support.V17.Leanback.Widget,RowHeaderPresenter,AndroidX.Leanback.Widget,RowHeaderPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,RowHeaderPresenter,androidx.leanback.widget,RowHeaderPresenter,
Android.Support.V17.Leanback.Widget,RowHeaderPresenter.ViewHolder,AndroidX.Leanback.Widget,RowHeaderPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,RowHeaderPresenter.ViewHolder,androidx.leanback.widget,RowHeaderPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,GuidedActionDiffCallback,AndroidX.Leanback.Widget,GuidedActionDiffCallback,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedActionDiffCallback,androidx.leanback.widget,GuidedActionDiffCallback,
Android.Support.V17.Leanback.Widget,VideoSurfaceView,AndroidX.Leanback.Widget,VideoSurfaceView,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,VideoSurfaceView,androidx.leanback.widget,VideoSurfaceView,
Android.Support.V17.Leanback.Widget,GuidedAction,AndroidX.Leanback.Widget,GuidedAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedAction,androidx.leanback.widget,GuidedAction,
Android.Support.V17.Leanback.Widget,GuidedAction.Builder,AndroidX.Leanback.Widget,GuidedAction.Builder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedAction.Builder,androidx.leanback.widget,GuidedAction.Builder,
Android.Support.V17.Leanback.Widget,GuidedAction.BuilderBase,AndroidX.Leanback.Widget,GuidedAction.BuilderBase,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedAction.BuilderBase,androidx.leanback.widget,GuidedAction.BuilderBase,
Android.Support.V17.Leanback.Widget,GuidedAction.BuilderBaseInvoker,AndroidX.Leanback.Widget,GuidedAction.BuilderBaseInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedAction.BuilderBase,androidx.leanback.widget,GuidedAction.BuilderBase,
Android.Support.V17.Leanback.Widget,ListRowPresenter,AndroidX.Leanback.Widget,ListRowPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ListRowPresenter,androidx.leanback.widget,ListRowPresenter,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.ListRowPresenter.ListRowPresenterItemBridgeAdapter.
Android.Support.V17.Leanback.Widget,ListRowPresenter.SelectItemViewHolderTask,AndroidX.Leanback.Widget,ListRowPresenter.SelectItemViewHolderTask,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ListRowPresenter.SelectItemViewHolderTask,androidx.leanback.widget,ListRowPresenter.SelectItemViewHolderTask,
Android.Support.V17.Leanback.Widget,ListRowPresenter.ViewHolder,AndroidX.Leanback.Widget,ListRowPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ListRowPresenter.ViewHolder,androidx.leanback.widget,ListRowPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,GuidedActionAdapterGroup,AndroidX.Leanback.Widget,GuidedActionAdapterGroup,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedActionAdapterGroup,androidx.leanback.widget,GuidedActionAdapterGroup,
Android.Support.V17.Leanback.Widget,ArrayObjectAdapter,AndroidX.Leanback.Widget,ArrayObjectAdapter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ArrayObjectAdapter,androidx.leanback.widget,ArrayObjectAdapter,
Android.Support.V17.Leanback.Widget,IOnChildLaidOutListener,AndroidX.Leanback.Widget,IOnChildLaidOutListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,OnChildLaidOutListener,androidx.leanback.widget,OnChildLaidOutListener,
Android.Support.V17.Leanback.Widget,IOnChildLaidOutListenerInvoker,AndroidX.Leanback.Widget,IOnChildLaidOutListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,OnChildLaidOutListener,androidx.leanback.widget,OnChildLaidOutListener,
Android.Support.V17.Leanback.Widget,ChildLaidOutEventArgs,AndroidX.Leanback.Widget,ChildLaidOutEventArgs,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
Android.Support.V17.Leanback.Widget,IOnChildLaidOutListenerImplementor,AndroidX.Leanback.Widget,IOnChildLaidOutListenerImplementor,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,mono.android.support.v17.leanback.widget,OnChildLaidOutListenerImplementor,mono.androidx.leanback.widget,OnChildLaidOutListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V17.Leanback.Widget,FullWidthDetailsOverviewRowPresenter,AndroidX.Leanback.Widget,FullWidthDetailsOverviewRowPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FullWidthDetailsOverviewRowPresenter,androidx.leanback.widget,FullWidthDetailsOverviewRowPresenter,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.FullWidthDetailsOverviewRowPresenter.ActionsItemBridgeAdapter.
Android.Support.V17.Leanback.Widget,FullWidthDetailsOverviewRowPresenter.Listener,AndroidX.Leanback.Widget,FullWidthDetailsOverviewRowPresenter.Listener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FullWidthDetailsOverviewRowPresenter.Listener,androidx.leanback.widget,FullWidthDetailsOverviewRowPresenter.Listener,
Android.Support.V17.Leanback.Widget,FullWidthDetailsOverviewRowPresenter.ListenerInvoker,AndroidX.Leanback.Widget,FullWidthDetailsOverviewRowPresenter.ListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FullWidthDetailsOverviewRowPresenter.Listener,androidx.leanback.widget,FullWidthDetailsOverviewRowPresenter.Listener,
Android.Support.V17.Leanback.Widget,FullWidthDetailsOverviewRowPresenter.ViewHolder,AndroidX.Leanback.Widget,FullWidthDetailsOverviewRowPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FullWidthDetailsOverviewRowPresenter.ViewHolder,androidx.leanback.widget,FullWidthDetailsOverviewRowPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,FullWidthDetailsOverviewRowPresenter.ViewHolder.DetailsOverviewRowListener,AndroidX.Leanback.Widget,FullWidthDetailsOverviewRowPresenter.ViewHolder.DetailsOverviewRowListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FullWidthDetailsOverviewRowPresenter.ViewHolder.DetailsOverviewRowListener,androidx.leanback.widget,FullWidthDetailsOverviewRowPresenter.ViewHolder.DetailsOverviewRowListener,
Android.Support.V17.Leanback.Widget,GuidedActionEditText,AndroidX.Leanback.Widget,GuidedActionEditText,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedActionEditText,androidx.leanback.widget,GuidedActionEditText,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.GuidedActionEditText.NoPaddingDrawable.
Android.Support.V17.Leanback.Widget,IFacetProviderAdapter,AndroidX.Leanback.Widget,IFacetProviderAdapter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FacetProviderAdapter,androidx.leanback.widget,FacetProviderAdapter,
Android.Support.V17.Leanback.Widget,IFacetProviderAdapterInvoker,AndroidX.Leanback.Widget,IFacetProviderAdapterInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FacetProviderAdapter,androidx.leanback.widget,FacetProviderAdapter,
Android.Support.V17.Leanback.Widget,SparseArrayObjectAdapter,AndroidX.Leanback.Widget,SparseArrayObjectAdapter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,SparseArrayObjectAdapter,androidx.leanback.widget,SparseArrayObjectAdapter,
Android.Support.V17.Leanback.Widget,PlaybackControlsRowPresenter,AndroidX.Leanback.Widget,PlaybackControlsRowPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRowPresenter,androidx.leanback.widget,PlaybackControlsRowPresenter,
Android.Support.V17.Leanback.Widget,PlaybackControlsRowPresenter.ViewHolder,AndroidX.Leanback.Widget,PlaybackControlsRowPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRowPresenter.ViewHolder,androidx.leanback.widget,PlaybackControlsRowPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,DividerRow,AndroidX.Leanback.Widget,DividerRow,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,DividerRow,androidx.leanback.widget,DividerRow,
Android.Support.V17.Leanback.Widget,StreamingTextView,AndroidX.Leanback.Widget,StreamingTextView,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,StreamingTextView,androidx.leanback.widget,StreamingTextView,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow,AndroidX.Leanback.Widget,PlaybackControlsRow,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow,androidx.leanback.widget,PlaybackControlsRow,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.ClosedCaptioningAction,AndroidX.Leanback.Widget,PlaybackControlsRow.ClosedCaptioningAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.ClosedCaptioningAction,androidx.leanback.widget,PlaybackControlsRow.ClosedCaptioningAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.FastForwardAction,AndroidX.Leanback.Widget,PlaybackControlsRow.FastForwardAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.FastForwardAction,androidx.leanback.widget,PlaybackControlsRow.FastForwardAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.HighQualityAction,AndroidX.Leanback.Widget,PlaybackControlsRow.HighQualityAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.HighQualityAction,androidx.leanback.widget,PlaybackControlsRow.HighQualityAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.MoreActions,AndroidX.Leanback.Widget,PlaybackControlsRow.MoreActions,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.MoreActions,androidx.leanback.widget,PlaybackControlsRow.MoreActions,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.MultiAction,AndroidX.Leanback.Widget,PlaybackControlsRow.MultiAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.MultiAction,androidx.leanback.widget,PlaybackControlsRow.MultiAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.MultiActionInvoker,AndroidX.Leanback.Widget,PlaybackControlsRow.MultiActionInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.MultiAction,androidx.leanback.widget,PlaybackControlsRow.MultiAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.OnPlaybackProgressCallback,AndroidX.Leanback.Widget,PlaybackControlsRow.OnPlaybackProgressCallback,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.OnPlaybackProgressCallback,androidx.leanback.widget,PlaybackControlsRow.OnPlaybackProgressCallback,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.PictureInPictureAction,AndroidX.Leanback.Widget,PlaybackControlsRow.PictureInPictureAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.PictureInPictureAction,androidx.leanback.widget,PlaybackControlsRow.PictureInPictureAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.PlayPauseAction,AndroidX.Leanback.Widget,PlaybackControlsRow.PlayPauseAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.PlayPauseAction,androidx.leanback.widget,PlaybackControlsRow.PlayPauseAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.RepeatAction,AndroidX.Leanback.Widget,PlaybackControlsRow.RepeatAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.RepeatAction,androidx.leanback.widget,PlaybackControlsRow.RepeatAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.RewindAction,AndroidX.Leanback.Widget,PlaybackControlsRow.RewindAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.RewindAction,androidx.leanback.widget,PlaybackControlsRow.RewindAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.ShuffleAction,AndroidX.Leanback.Widget,PlaybackControlsRow.ShuffleAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.ShuffleAction,androidx.leanback.widget,PlaybackControlsRow.ShuffleAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.SkipNextAction,AndroidX.Leanback.Widget,PlaybackControlsRow.SkipNextAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.SkipNextAction,androidx.leanback.widget,PlaybackControlsRow.SkipNextAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.SkipPreviousAction,AndroidX.Leanback.Widget,PlaybackControlsRow.SkipPreviousAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.SkipPreviousAction,androidx.leanback.widget,PlaybackControlsRow.SkipPreviousAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.ThumbsAction,AndroidX.Leanback.Widget,PlaybackControlsRow.ThumbsAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.ThumbsAction,androidx.leanback.widget,PlaybackControlsRow.ThumbsAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.ThumbsActionInvoker,AndroidX.Leanback.Widget,PlaybackControlsRow.ThumbsActionInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.ThumbsAction,androidx.leanback.widget,PlaybackControlsRow.ThumbsAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.ThumbsDownAction,AndroidX.Leanback.Widget,PlaybackControlsRow.ThumbsDownAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.ThumbsDownAction,androidx.leanback.widget,PlaybackControlsRow.ThumbsDownAction,
Android.Support.V17.Leanback.Widget,PlaybackControlsRow.ThumbsUpAction,AndroidX.Leanback.Widget,PlaybackControlsRow.ThumbsUpAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackControlsRow.ThumbsUpAction,androidx.leanback.widget,PlaybackControlsRow.ThumbsUpAction,
Android.Support.V17.Leanback.Widget,ItemAlignmentFacet,AndroidX.Leanback.Widget,ItemAlignmentFacet,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ItemAlignmentFacet,androidx.leanback.widget,ItemAlignmentFacet,
Android.Support.V17.Leanback.Widget,ItemAlignmentFacet.ItemAlignmentDef,AndroidX.Leanback.Widget,ItemAlignmentFacet.ItemAlignmentDef,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ItemAlignmentFacet.ItemAlignmentDef,androidx.leanback.widget,ItemAlignmentFacet.ItemAlignmentDef,
Android.Support.V17.Leanback.Widget,PageRow,AndroidX.Leanback.Widget,PageRow,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PageRow,androidx.leanback.widget,PageRow,
Android.Support.V17.Leanback.Widget,RowContainerView,AndroidX.Leanback.Widget,RowContainerView,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,RowContainerView,androidx.leanback.widget,RowContainerView,
Android.Support.V17.Leanback.Widget,ControlButtonPresenterSelector,AndroidX.Leanback.Widget,ControlButtonPresenterSelector,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ControlButtonPresenterSelector,androidx.leanback.widget,ControlButtonPresenterSelector,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.ControlButtonPresenterSelector.ActionViewHolder.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.ControlButtonPresenterSelector.ControlButtonPresenter.
Android.Support.V17.Leanback.Widget,ShadowOverlayContainer,AndroidX.Leanback.Widget,ShadowOverlayContainer,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ShadowOverlayContainer,androidx.leanback.widget,ShadowOverlayContainer,
Android.Support.V17.Leanback.Widget,Row,AndroidX.Leanback.Widget,Row,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Row,androidx.leanback.widget,Row,
Android.Support.V17.Leanback.Widget,SearchOrbView,AndroidX.Leanback.Widget,SearchOrbView,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,SearchOrbView,androidx.leanback.widget,SearchOrbView,
Android.Support.V17.Leanback.Widget,SearchOrbView.Colors,AndroidX.Leanback.Widget,SearchOrbView.Colors,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,SearchOrbView.Colors,androidx.leanback.widget,SearchOrbView.Colors,
Android.Support.V17.Leanback.Widget,FocusHighlight,AndroidX.Leanback.Widget,FocusHighlight,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FocusHighlight,androidx.leanback.widget,FocusHighlight,
Android.Support.V17.Leanback.Widget,FocusHighlightConsts,AndroidX.Leanback.Widget,FocusHighlightConsts,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FocusHighlight,androidx.leanback.widget,FocusHighlight,
Android.Support.V17.Leanback.Widget,NonOverlappingLinearLayout,AndroidX.Leanback.Widget,NonOverlappingLinearLayout,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,NonOverlappingLinearLayout,androidx.leanback.widget,NonOverlappingLinearLayout,
Android.Support.V17.Leanback.Widget,ObjectAdapter,AndroidX.Leanback.Widget,ObjectAdapter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ObjectAdapter,androidx.leanback.widget,ObjectAdapter,
Android.Support.V17.Leanback.Widget,ObjectAdapter.DataObserver,AndroidX.Leanback.Widget,ObjectAdapter.DataObserver,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ObjectAdapter.DataObserver,androidx.leanback.widget,ObjectAdapter.DataObserver,
Android.Support.V17.Leanback.Widget,ObjectAdapter.DataObserverInvoker,AndroidX.Leanback.Widget,ObjectAdapter.DataObserverInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ObjectAdapter.DataObserver,androidx.leanback.widget,ObjectAdapter.DataObserver,
Android.Support.V17.Leanback.Widget,ObjectAdapterInvoker,AndroidX.Leanback.Widget,ObjectAdapterInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ObjectAdapter,androidx.leanback.widget,ObjectAdapter,
Android.Support.V17.Leanback.Widget,PlaybackSeekDataProvider,AndroidX.Leanback.Widget,PlaybackSeekDataProvider,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackSeekDataProvider,androidx.leanback.widget,PlaybackSeekDataProvider,
Android.Support.V17.Leanback.Widget,PlaybackSeekDataProvider.ResultCallback,AndroidX.Leanback.Widget,PlaybackSeekDataProvider.ResultCallback,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackSeekDataProvider.ResultCallback,androidx.leanback.widget,PlaybackSeekDataProvider.ResultCallback,
Android.Support.V17.Leanback.Widget,BrowseFrameLayout,AndroidX.Leanback.Widget,BrowseFrameLayout,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BrowseFrameLayout,androidx.leanback.widget,BrowseFrameLayout,
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.IOnChildFocusListener,AndroidX.Leanback.Widget,BrowseFrameLayout.IOnChildFocusListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BrowseFrameLayout.OnChildFocusListener,androidx.leanback.widget,BrowseFrameLayout.OnChildFocusListener,
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.IOnChildFocusListenerInvoker,AndroidX.Leanback.Widget,BrowseFrameLayout.IOnChildFocusListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BrowseFrameLayout.OnChildFocusListener,androidx.leanback.widget,BrowseFrameLayout.OnChildFocusListener,
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.RequestChildFocusEventArgs,AndroidX.Leanback.Widget,BrowseFrameLayout.RequestChildFocusEventArgs,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
